2021-07-01 10:29:38,79.5875
2021-07-01 10:29:39,79.5875
2021-07-01 10:29:39,79.5875
2021-07-01 10:29:40,79.5875
2021-07-01 10:29:40,79.5875
2021-07-01 10:29:40,79.5875
2021-07-01 10:29:41,79.5875
2021-07-01 10:29:41,79.5875
2021-07-01 10:29:41,79.5875
2021-07-01 10:29:42,79.5875
2021-07-01 10:29:42,79.475
2021-07-01 10:29:43,79.5875
2021-07-01 10:29:43,79.5875
2021-07-01 10:29:43,79.5875
2021-07-01 10:29:44,79.5875
2021-07-01 10:29:44,79.5875
2021-07-01 10:29:45,79.5875
2021-07-01 10:29:45,79.5875
2021-07-01 10:29:45,79.5875
2021-07-01 10:29:46,79.5875
2021-07-01 10:29:46,79.475
2021-07-01 10:29:46,79.5875
2021-07-01 10:29:47,79.5875
2021-07-01 10:29:47,79.5875
2021-07-01 10:29:47,79.5875
2021-07-01 10:29:48,79.5875
2021-07-01 10:29:48,79.5875
2021-07-01 10:29:48,79.475
2021-07-01 10:29:49,79.5875
2021-07-01 10:29:49,79.475
2021-07-01 10:29:49,79.5875
2021-07-01 10:29:49,79.475
2021-07-01 10:29:50,79.475
2021-07-01 10:29:50,79.5875
2021-07-01 10:29:50,79.475
2021-07-01 10:29:51,79.475
2021-07-01 10:29:51,79.5875
2021-07-01 10:29:51,79.475
2021-07-01 10:29:52,79.475
2021-07-01 10:29:52,79.5875
2021-07-01 10:29:52,79.5875
2021-07-01 10:29:53,79.475
2021-07-01 10:29:53,79.5875
2021-07-01 10:29:53,79.475
2021-07-01 10:29:54,79.5875
2021-07-01 10:29:54,79.5875
2021-07-01 10:29:54,79.475
2021-07-01 10:29:55,79.475
2021-07-01 10:29:55,79.475
2021-07-01 10:29:55,79.475
2021-07-01 10:29:56,79.475
2021-07-01 10:29:56,79.5875
2021-07-01 10:29:56,79.5875
2021-07-01 10:29:57,79.5875
2021-07-01 10:29:57,79.475
2021-07-01 10:29:57,79.5875
2021-07-01 10:29:58,79.5875
2021-07-01 10:29:58,79.5875
2021-07-01 10:29:58,79.5875
2021-07-01 10:29:59,79.5875
2021-07-01 10:29:59,79.5875
2021-07-01 10:29:59,79.475
2021-07-01 10:30:00,79.475
2021-07-01 10:30:00,79.5875
2021-07-01 10:30:00,79.475
2021-07-01 10:30:01,79.5875
2021-07-01 10:30:01,79.5875
2021-07-01 10:30:01,79.5875
2021-07-01 10:30:02,79.475
2021-07-01 10:30:02,79.475
2021-07-01 10:30:02,79.5875
2021-07-01 10:30:03,79.475
2021-07-01 10:30:03,79.475
2021-07-01 10:30:03,79.5875
2021-07-01 10:30:03,79.5875
2021-07-01 10:30:04,79.475
2021-07-01 10:30:04,79.5875
2021-07-01 10:30:04,79.475
2021-07-01 10:30:05,79.5875
2021-07-01 10:30:05,79.5875
2021-07-01 10:30:05,79.5875
2021-07-01 10:30:06,79.475
2021-07-01 10:30:06,79.475
2021-07-01 10:30:06,79.5875
2021-07-01 10:30:07,79.5875
2021-07-01 10:30:07,79.475
2021-07-01 10:30:07,79.5875
2021-07-01 10:30:08,79.5875
2021-07-01 10:30:08,79.475
2021-07-01 10:30:08,79.5875
2021-07-01 10:30:09,79.475
2021-07-01 10:30:09,79.475
2021-07-01 10:30:09,79.5875
2021-07-01 10:30:10,79.5875
2021-07-01 10:30:10,79.5875
2021-07-01 10:30:10,79.475
2021-07-01 10:30:11,79.475
2021-07-01 10:30:11,79.475
2021-07-01 10:30:11,79.475
2021-07-01 10:30:12,79.475
2021-07-01 10:30:12,79.5875
2021-07-01 10:30:12,79.5875
2021-07-01 10:30:13,79.5875
2021-07-01 10:30:13,79.5875
2021-07-01 10:30:13,79.475
2021-07-01 10:30:14,79.5875
2021-07-01 10:30:14,79.475
2021-07-01 10:30:14,79.5875
2021-07-01 10:30:15,79.5875
2021-07-01 10:30:15,79.5875
2021-07-01 10:30:15,79.5875
2021-07-01 10:30:16,79.475
2021-07-01 10:30:16,79.475
2021-07-01 10:30:16,79.475
2021-07-01 10:30:17,79.475
2021-07-01 10:30:17,79.475
2021-07-01 10:30:17,79.475
2021-07-01 10:30:18,79.475
2021-07-01 10:30:18,79.475
2021-07-01 10:30:18,79.5875
2021-07-01 10:30:19,79.5875
2021-07-01 10:30:19,79.5875
2021-07-01 10:30:19,79.475
2021-07-01 10:30:20,79.475
2021-07-01 10:30:20,79.475
2021-07-01 10:30:20,79.475
2021-07-01 10:30:21,79.475
2021-07-01 10:30:21,79.475
2021-07-01 10:30:21,79.475
2021-07-01 10:30:22,79.475
2021-07-01 10:30:22,79.475
2021-07-01 10:30:22,79.475
2021-07-01 10:30:23,79.5875
2021-07-01 10:30:23,79.475
2021-07-01 10:30:23,79.475
2021-07-01 10:30:24,79.475
2021-07-01 10:30:24,79.475
2021-07-01 10:30:24,79.5875
2021-07-01 10:30:24,79.475
2021-07-01 10:30:25,79.475
2021-07-01 10:30:25,79.475
2021-07-01 10:30:25,79.475
2021-07-01 10:30:26,79.475
2021-07-01 10:30:26,79.475
2021-07-01 10:30:26,79.5875
2021-07-01 10:30:27,79.475
2021-07-01 10:30:27,79.475
2021-07-01 10:30:27,79.475
2021-07-01 10:30:28,79.475
2021-07-01 10:30:28,79.475
2021-07-01 10:30:28,79.475
2021-07-01 10:30:29,79.5875
2021-07-01 10:30:29,79.475
2021-07-01 10:30:29,79.475
2021-07-01 10:30:30,79.5875
2021-07-01 10:30:30,79.5875
2021-07-01 10:30:30,79.475
2021-07-01 10:30:31,79.475
2021-07-01 10:30:31,79.5875
2021-07-01 10:30:31,79.5875
2021-07-01 10:30:31,79.475
2021-07-01 10:30:32,79.475
2021-07-01 10:30:32,79.475
2021-07-01 10:30:32,79.475
2021-07-01 10:30:33,79.475
2021-07-01 10:30:33,79.475
2021-07-01 10:30:33,79.5875
2021-07-01 10:30:34,79.475
2021-07-01 10:30:34,79.475
2021-07-01 10:30:34,79.475
2021-07-01 10:30:35,79.5875
2021-07-01 10:30:35,79.475
2021-07-01 10:30:35,79.5875
2021-07-01 10:30:36,79.475
2021-07-01 10:30:36,79.5875
2021-07-01 10:30:36,79.5875
2021-07-01 10:30:37,79.475
2021-07-01 10:30:37,79.5875
2021-07-01 10:30:37,79.475
2021-07-01 10:30:37,79.475
2021-07-01 10:30:38,79.475
2021-07-01 10:30:38,79.5875
2021-07-01 10:30:38,79.475
2021-07-01 10:30:39,79.5875
2021-07-01 10:30:39,79.5875
2021-07-01 10:30:39,79.5875
